isa	organic_chemical	interacts_with	treats	disease_or_syndrome;	lipid;	antibiotic
isa	spatial_concept	adjacent_to	surrounds	tissue;	body_location_or_region;	body_part_organ_or_organ_component
location_of	disease_or_syndrome	developmental_form_of	location_of	mental_process;	embryonic_structure;	tissue	cell
issue_in	occupation_or_discipline	property_of	performs	machine_activity;	group_attribute;	population_group	patient_or_disabled_group
affects	clinical_attribute	produces	adjacent_to	body_space_or_junction;	genetic_function;	cell_component
associated_with	geographic_area	affects	associated_with	congenital_abnormality;	behavior;	individual_behavior
co-occurs_with	physiologic_function	precedes	produces	family_group;	cell_function;	mental_process	organism_function
interacts_with	organic_chemical	affects	complicates	cell_or_molecular_dysfunction;	chemical_viewed_structurally;	neoplastic_process	pathologic_function	mental_or_behavioral_dysfunction
exhibits	behavior	causes	result_of	anatomical_abnormality;	invertebrate;	mental_or_behavioral_dysfunction	cell_or_molecular_dysfunction	disease_or_syndrome
interacts_with	age_group	produces	affects	professional_society;	family_group;	regulation_or_law
isa	conceptual_entity	affects	performs	educational_activity;	regulation_or_law;	group	age_group	patient_or_disabled_group	family_group	professional_or_occupational_group	population_group
occurs_in	injury_or_poisoning	co-occurs_with	disrupts	genetic_function;	experimental_model_of_disease;	injury_or_poisoning
process_of	natural_phenomenon_or_process	occurs_in	result_of	phenomenon_or_process;	neoplastic_process;	mental_or_behavioral_dysfunction
associated_with	congenital_abnormality	isa	associated_with	geographic_area;	individual_behavior;	behavior
co-occurs_with	acquired_abnormality	location_of	interacts_with	reptile;	congenital_abnormality;	rickettsia_or_chlamydia	virus
causes	mental_or_behavioral_dysfunction	consists_of	interacts_with	indicator_reagent_or_diagnostic_aid;	body_substance;	organophosphorus_compound	nucleic_acid_nucleoside_or_nucleotide	lipid	amino_acid_peptide_or_protein	carbohydrate	steroid
degree_of	cell_or_molecular_dysfunction	co-occurs_with	process_of	disease_or_syndrome;	experimental_model_of_disease;	pathologic_function
property_of	alga	isa	manifestation_of	physiologic_function;	clinical_attribute;	organism_attribute
isa	functional_concept	conceptual_part_of	part_of	mammal;	body_system;	fully_formed_anatomical_structure
interacts_with	virus	causes	associated_with	neoplastic_process;	fungus;	mental_or_behavioral_dysfunction
property_of	alga	isa	result_of	mental_process;	clinical_attribute;	organism_attribute
part_of	rickettsia_or_chlamydia	complicates	part_of	amphibian;	anatomical_abnormality;	congenital_abnormality
co-occurs_with	physiologic_function	process_of	location_of	vitamin;	cell_function;	bacterium	plant	alga
causes	cell_or_molecular_dysfunction	contains	causes	disease_or_syndrome;	drug_delivery_device;	clinical_drug
produces	carbohydrate	surrounds	causes	acquired_abnormality;	tissue;	body_substance
degree_of	cell_or_molecular_dysfunction	result_of	part_of	mammal;	experimental_model_of_disease;	acquired_abnormality
result_of	physiologic_function	degree_of	property_of	fish;	organism_attribute;	clinical_attribute
causes	mental_or_behavioral_dysfunction	consists_of	affects	organ_or_tissue_function;	body_substance;	organic_chemical	lipid	organophosphorus_compound	amino_acid_peptide_or_protein	nucleic_acid_nucleoside_or_nucleotide	carbohydrate	eicosanoid	steroid
conceptual_part_of	cell_function	result_of	affects	organism_function;	temporal_concept;	mental_process
isa	human_caused_phenomenon_or_process	result_of	manifestation_of	organism_function;	environmental_effect_of_humans;	neoplastic_process	anatomical_abnormality	pathologic_function	cell_or_molecular_dysfunction	congenital_abnormality	disease_or_syndrome
isa	spatial_concept	associated_with	process_of	vertebrate;	geographic_area;	mental_or_behavioral_dysfunction	disease_or_syndrome	pathologic_function	neoplastic_process
occurs_in	injury_or_poisoning	co-occurs_with	disrupts	organ_or_tissue_function;	experimental_model_of_disease;	injury_or_poisoning
result_of	individual_behavior	location_of	manifestation_of	molecular_function;	acquired_abnormality;	experimental_model_of_disease	pathologic_function	neoplastic_process	mental_or_behavioral_dysfunction
co-occurs_with	physiologic_function	precedes	co-occurs_with	molecular_function;	cell_function;	organism_function	mental_process
complicates	neoplastic_process	uses	isa	entity;	therapeutic_or_preventive_procedure;	pharmacologic_substance	antibiotic	manufactured_object	medical_device
isa	functional_concept	conceptual_part_of	produces	vitamin;	body_system;	fully_formed_anatomical_structure
isa	physical_object	result_of	associated_with	biomedical_occupation_or_discipline;	acquired_abnormality;	individual_behavior	behavior
process_of	fungus	produces	produces	medical_device;	organism_function;	family_group	age_group
issue_in	occupation_or_discipline	conceptual_part_of	measures	cell_or_molecular_dysfunction;	intellectual_product;	diagnostic_procedure
interacts_with	enzyme	associated_with	interacts_with	bacterium;	neuroreactive_substance_or_biogenic_amine;	virus
location_of	enzyme	isa	interacts_with	mammal;	alga;	plant
issue_in	occupation_or_discipline	conceptual_part_of	measures	element_ion_or_isotope;	intellectual_product;	diagnostic_procedure
disrupts	fully_formed_anatomical_structure	treats	disrupts	organism_function;	antibiotic;	injury_or_poisoning
evaluation_of	governmental_or_regulatory_activity	result_of	process_of	cell_function;	qualitative_concept;	mental_process
evaluation_of	biologic_function	manifestation_of	co-occurs_with	genetic_function;	finding;	cell_function	molecular_function
isa	spatial_concept	property_of	interacts_with	immunologic_factor;	amino_acid_sequence;	amino_acid_peptide_or_protein
evaluation_of	biologic_function	associated_with	conceptually_related_to	experimental_model_of_disease;	finding;	disease_or_syndrome
location_of	molecular_biology_research_technique	manages	exhibits	behavior;	self_help_or_relief_organization;	patient_or_disabled_group
isa	lipid	interacts_with	causes	congenital_abnormality;	steroid;	vitamin	indicator_reagent_or_diagnostic_aid	neuroreactive_substance_or_biogenic_amine	pharmacologic_substance	element_ion_or_isotope	antibiotic	receptor	chemical	biomedical_or_dental_material	chemical_viewed_functionally	biologically_active_substance
produces	hormone	precedes	precedes	molecular_function;	physiologic_function;	organism_function	cell_function
associated_with	occupation_or_discipline	result_of	isa	physiologic_function;	social_behavior;	mental_process
causes	cell_or_molecular_dysfunction	prevents	disrupts	genetic_function;	drug_delivery_device;	injury_or_poisoning
co-occurs_with	acquired_abnormality	location_of	causes	mental_or_behavioral_dysfunction;	congenital_abnormality;	rickettsia_or_chlamydia	virus
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	affects	molecular_function;	sign_or_symptom;	anatomical_abnormality	neoplastic_process	pathologic_function	acquired_abnormality	congenital_abnormality	cell_or_molecular_dysfunction
isa	human_caused_phenomenon_or_process	result_of	process_of	cell_function;	environmental_effect_of_humans;	organ_or_tissue_function	mental_process	cell_or_molecular_dysfunction	natural_phenomenon_or_process	biologic_function	disease_or_syndrome	organism_function	pathologic_function	physiologic_function	neoplastic_process
evaluation_of	governmental_or_regulatory_activity	result_of	produces	vitamin;	qualitative_concept;	mental_process
isa	entity	location_of	location_of	body_space_or_junction;	body_location_or_region;	body_part_organ_or_organ_component
degree_of	neoplastic_process	co-occurs_with	disrupts	cell_component;	experimental_model_of_disease;	injury_or_poisoning
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	complicates	congenital_abnormality;	sign_or_symptom;	cell_or_molecular_dysfunction	injury_or_poisoning	pathologic_function	acquired_abnormality	anatomical_abnormality
issue_in	biomedical_occupation_or_discipline	indicates	part_of	mammal;	laboratory_or_test_result;	acquired_abnormality
measures	receptor	uses	causes	cell_or_molecular_dysfunction;	research_activity;	research_device
degree_of	cell_or_molecular_dysfunction	result_of	part_of	bacterium;	experimental_model_of_disease;	acquired_abnormality
diagnoses	neoplastic_process	treats	disrupts	organ_or_tissue_function;	antibiotic;	injury_or_poisoning
associated_with	mental_or_behavioral_dysfunction	precedes	process_of	bacterium;	disease_or_syndrome;	cell_or_molecular_dysfunction	pathologic_function
consists_of	body_substance	location_of	manifestation_of	cell_or_molecular_dysfunction;	body_part_organ_or_organ_component;	acquired_abnormality	anatomical_abnormality	pathologic_function	mental_or_behavioral_dysfunction	experimental_model_of_disease	neoplastic_process	congenital_abnormality	disease_or_syndrome
complicates	neoplastic_process	associated_with	location_of	virus;	therapeutic_or_preventive_procedure;	congenital_abnormality
disrupts	cell	isa	disrupts	fully_formed_anatomical_structure;	immunologic_factor;	biologically_active_substance
isa	functional_concept	conceptual_part_of	location_of	mental_or_behavioral_dysfunction;	body_system;	fully_formed_anatomical_structure
isa	lipid	interacts_with	affects	mental_process;	steroid;	biomedical_or_dental_material	enzyme	antibiotic	biologically_active_substance	chemical_viewed_functionally	pharmacologic_substance	element_ion_or_isotope	immunologic_factor	neuroreactive_substance_or_biogenic_amine	hazardous_or_poisonous_substance	indicator_reagent_or_diagnostic_aid	chemical
complicates	neoplastic_process	uses	issue_in	biomedical_occupation_or_discipline;	therapeutic_or_preventive_procedure;	drug_delivery_device	food	antibiotic	medical_device	research_device	manufactured_object
location_of	enzyme	isa	isa	organism;	alga;	plant
affects	physiologic_function	carries_out	result_of	mental_process;	gene_or_genome;	molecular_function	genetic_function
issue_in	biomedical_occupation_or_discipline	measurement_of	causes	mental_or_behavioral_dysfunction;	laboratory_or_test_result;	neuroreactive_substance_or_biogenic_amine	vitamin	chemical_viewed_structurally	steroid	organophosphorus_compound	substance	inorganic_chemical	hormone	biomedical_or_dental_material	nucleic_acid_nucleoside_or_nucleotide	eicosanoid	lipid	body_substance	antibiotic	amino_acid_peptide_or_protein	hazardous_or_poisonous_substance	immunologic_factor	carbohydrate
complicates	neoplastic_process	associated_with	part_of	human;	therapeutic_or_preventive_procedure;	anatomical_abnormality	congenital_abnormality
degree_of	cell_or_molecular_dysfunction	result_of	location_of	bacterium;	experimental_model_of_disease;	acquired_abnormality
associated_with	mental_or_behavioral_dysfunction	precedes	process_of	amphibian;	disease_or_syndrome;	pathologic_function	experimental_model_of_disease	mental_or_behavioral_dysfunction	cell_or_molecular_dysfunction
causes	cell_or_molecular_dysfunction	contains	causes	cell_or_molecular_dysfunction;	drug_delivery_device;	clinical_drug
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	affects	mammal;	sign_or_symptom;	acquired_abnormality	neoplastic_process	cell_or_molecular_dysfunction	congenital_abnormality	pathologic_function	anatomical_abnormality
associated_with	occupation_or_discipline	isa	associated_with	biomedical_occupation_or_discipline;	social_behavior;	behavior
assesses_effect_of	amino_acid_peptide_or_protein	method_of	isa	occupational_activity;	laboratory_procedure;	diagnostic_procedure	therapeutic_or_preventive_procedure
conceptual_part_of	behavior	result_of	process_of	molecular_function;	idea_or_concept;	mental_process
degree_of	neoplastic_process	co-occurs_with	disrupts	genetic_function;	experimental_model_of_disease;	injury_or_poisoning
process_of	fungus	produces	exhibits	social_behavior;	organism_function;	family_group
part_of	rickettsia_or_chlamydia	associated_with	degree_of	clinical_attribute;	anatomical_abnormality;	organism_attribute
co-occurs_with	physiologic_function	affects	degree_of	clinical_attribute;	cell_function;	organism_attribute
isa	spatial_concept	associated_with	isa	natural_phenomenon_or_process;	geographic_area;	neoplastic_process	mental_or_behavioral_dysfunction	experimental_model_of_disease	pathologic_function	disease_or_syndrome
co-occurs_with	physiologic_function	process_of	causes	neoplastic_process;	cell_function;	virus	rickettsia_or_chlamydia	bacterium
